Timestamp,API ID,Method,URL,Status Code,Latency (ms),Error
2026-09-09T20:52:27.595483,1786374210148,GET,http://localhost/api/cicd/status/40665,0,8.61,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:27.596016,1786373852673,POST,http://localhost/api/cicd/execute,0,6.95,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:27.596419,1786373852673,POST,http://localhost/api/cicd/execute,0,12.59,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:27.596866,1786374210148,GET,http://localhost/api/cicd/status/40665,0,11.71,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:27.597104,1786374210148,GET,http://localhost/api/cicd/status/40665,0,9.14,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:27.597605,1786373852673,POST,http://localhost/api/cicd/execute,0,7.09,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:27.598059,1786373852673,POST,http://localhost/api/cicd/execute,0,6.3,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:27.660897,1786373852673,POST,http://localhost/api/cicd/execute,0,1.71,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:27.695071,1786373852673,POST,http://localhost/api/cicd/execute,0,1.75,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:27.707052,1786374210148,GET,http://localhost/api/cicd/status/40665,0,9.33,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:27.707834,1786374210148,GET,http://localhost/api/cicd/status/40665,0,8.88,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:27.708302,1786374210148,GET,http://localhost/api/cicd/status/40665,0,13.12,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/status/40665 (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:27.708826,1786373852673,POST,http://localhost/api/cicd/execute,0,12.31,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
2026-09-09T20:52:27.709475,1786373852673,POST,http://localhost/api/cicd/execute,0,8.16,"HTTPConnectionPool(host='localhost', port=80): Max retries exceeded with url: /api/cicd/execute (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=80): Failed to establish a new connection: [Errno 111] Connection refused""))"
